Counterbalance,PPT,AgeGroup,Age.Years,Stem,VerbSet,Island,WellFormed,MR.Reg.AH,MR.Irreg.AH,Anal.Reg.AH,Anal.Irreg.AH,IrregvsReg,RegvsIrreg,RegvsAll,IrregvsAll,NoChange,ThirdSingPres,PastProg,NoChangeIncIrregularNoChange,Other,All
AB,6,3_4,3.83,bredge,B,RegOnly,3.857,0.99469297,0,0.522059,0,NA,NA,0,0,0,0,0,0,1,All
AB,9,3_4,4,bredge,B,RegOnly,3.857,0.99469297,0,0.522059,0,NA,NA,0,0,0,0,0,0,1,All
AB,15,3_4,3.42,bredge,B,RegOnly,3.857,0.99469297,0,0.522059,0,NA,NA,0,0,0,0,0,0,1,All
AB,33,5_6,6.25,bredge,B,RegOnly,3.857,0.99469297,0,0.522059,0,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,bredge,B,RegOnly,3.857,0.99469297,0,0.522059,0,NA,NA,0,0,0,0,0,0,1,All
AB,12,3_4,4.08,chake,B,IrregOnly,5.333,0.89999449,0.83456171,0.4622862,0.03957772,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,chake,B,IrregOnly,5.333,0.89999449,0.83456171,0.4622862,0.03957772,NA,NA,0,0,0,0,0,0,NA,All
AB,23,5_6,5.25,chake,B,IrregOnly,5.333,0.89999449,0.83456171,0.4622862,0.03957772,NA,NA,0,0,0,0,0,0,1,All
BA,26,5_6,5.33,chake,B,IrregOnly,5.333,0.89999449,0.83456171,0.4622862,0.03957772,NA,NA,0,0,0,0,0,0,1,All
AB,31,5_6,5.75,chake,B,IrregOnly,5.333,0.89999449,0.83456171,0.4622862,0.03957772,NA,NA,0,0,0,0,0,0,1,All
AB,32,5_6,5.67,chake,B,IrregOnly,5.333,0.89999449,0.83456171,0.4622862,0.03957772,NA,NA,0,0,0,0,0,0,1,All
AB,70,9_10,10.08,chake,B,IrregOnly,5.333,0.89999449,0.83456171,0.4622862,0.03957772,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,chake,B,IrregOnly,5.333,0.89999449,0.83456171,0.4622862,0.03957772,NA,NA,0,0,0,0,0,0,1,All
AB,4,3_4,3.58,chool,A,RegOnly,3.762,0.99159417,0,0.6864237,0.02466102,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,chool,A,RegOnly,3.762,0.99159417,0,0.6864237,0.02466102,NA,NA,0,0,0,0,0,0,1,All
BA,30,5_6,6,chool,A,RegOnly,3.762,0.99159417,0,0.6864237,0.02466102,NA,NA,0,0,0,0,0,0,1,All
BA,66,9_10,10.08,chool,A,RegOnly,3.762,0.99159417,0,0.6864237,0.02466102,NA,NA,0,0,0,0,0,0,1,All
BA,10,3_4,3.5,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,NA,All
AB,12,3_4,4.08,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,1,All
AB,15,3_4,3.42,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,1,All
AB,17,3_4,3.42,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,1,All
AB,32,5_6,5.67,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,1,All
AB,48,6_7,6.92,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,1,All
AB,52,6_7,7.67,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,1,All
BA,73,9_10,10.42,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,dape,B,RegOnly,5.143,0.99298393,0,0.4342659,0,NA,NA,0,0,0,0,0,0,1,All
AB,4,3_4,3.58,dize,B,RegIrreg,4.619,0.98762362,0.5538265,0.5549029,0.04005861,NA,NA,0,0,0,0,0,0,1,All
AB,6,3_4,3.83,dize,B,RegIrreg,4.619,0.98762362,0.5538265,0.5549029,0.04005861,NA,NA,0,0,0,0,0,0,1,All
AB,9,3_4,4,dize,B,RegIrreg,4.619,0.98762362,0.5538265,0.5549029,0.04005861,NA,NA,0,0,0,0,0,0,1,All
AB,14,3_4,3.75,dize,B,RegIrreg,4.619,0.98762362,0.5538265,0.5549029,0.04005861,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,dize,B,RegIrreg,4.619,0.98762362,0.5538265,0.5549029,0.04005861,NA,NA,0,0,0,0,0,0,1,All
BA,28,5_6,5.67,dize,B,RegIrreg,4.619,0.98762362,0.5538265,0.5549029,0.04005861,NA,NA,0,0,0,0,0,0,1,All
AB,36,5_6,5.83,dize,B,RegIrreg,4.619,0.98762362,0.5538265,0.5549029,0.04005861,NA,NA,0,0,0,0,0,0,1,All
BA,43,6_7,6.92,dize,B,RegIrreg,4.619,0.98762362,0.5538265,0.5549029,0.04005861,NA,NA,0,0,0,0,0,0,1,All
AB,4,3_4,3.58,drice,A,RegIrreg,3.857,0.99833161,0.84786093,0.4172274,0.05326249,NA,NA,0,0,0,0,0,0,1,All
BA,8,3_4,3.67,drice,A,RegIrreg,3.857,0.99833161,0.84786093,0.4172274,0.05326249,NA,NA,0,0,0,0,0,0,1,All
AB,9,3_4,4,drice,A,RegIrreg,3.857,0.99833161,0.84786093,0.4172274,0.05326249,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,drice,A,RegIrreg,3.857,0.99833161,0.84786093,0.4172274,0.05326249,NA,NA,0,0,0,0,0,0,1,All
BA,18,3_4,3.5,drice,A,RegIrreg,3.857,0.99833161,0.84786093,0.4172274,0.05326249,NA,NA,0,0,0,0,0,0,1,All
AB,51,6_7,7.75,drice,A,RegIrreg,3.857,0.99833161,0.84786093,0.4172274,0.05326249,NA,NA,0,0,0,0,0,0,1,All
AB,57,6_7,7,drice,A,RegIrreg,3.857,0.99833161,0.84786093,0.4172274,0.05326249,NA,NA,0,0,0,0,0,0,,All
AB,1,3_4,3.83,drit,A,IrregOnly,4.3,0.94441966,0.47696722,0.3520488,0.03140661,NA,NA,0,0,0,0,0,0,1,All
AB,15,3_4,3.42,drit,A,IrregOnly,4.3,0.94441966,0.47696722,0.3520488,0.03140661,NA,NA,0,0,0,0,0,0,1,All
AB,23,5_6,5.25,drit,A,IrregOnly,4.3,0.94441966,0.47696722,0.3520488,0.03140661,NA,NA,0,0,0,0,0,0,1,All
BA,35,5_6,5.75,drit,A,IrregOnly,4.3,0.94441966,0.47696722,0.3520488,0.03140661,NA,NA,0,0,0,0,0,0,1,All
AB,60,9_10,10.58,drit,A,IrregOnly,4.3,0.94441966,0.47696722,0.3520488,0.03140661,NA,NA,0,0,0,0,0,0,1,All
AB,70,9_10,10.08,drit,A,IrregOnly,4.3,0.94441966,0.47696722,0.3520488,0.03140661,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,drit,A,IrregOnly,4.3,0.94441966,0.47696722,0.3520488,0.03140661,NA,NA,0,0,0,0,0,0,1,All
BA,66,9_10,10.08,fleep,B,IrregOnly,4.238,0.96267224,0.84786093,0.4331512,0.0673888,NA,NA,0,0,0,0,0,0,1,All
AB,67,9_10,9.83,fleep,B,IrregOnly,4.238,0.96267224,0.84786093,0.4331512,0.0673888,NA,NA,0,0,0,0,0,0,NA,All
AB,75,9_10,10.5,fleep,B,IrregOnly,4.238,0.96267224,0.84786093,0.4331512,0.0673888,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,flidge,B,RegIrreg,4.05,0.99469297,0.19997129,0.402768,0.03035785,NA,NA,0,0,0,0,0,0,1,All
BA,28,5_6,5.67,flidge,B,RegIrreg,4.05,0.99469297,0.19997129,0.402768,0.03035785,NA,NA,0,0,0,0,0,0,1,All
AB,36,5_6,5.83,flidge,B,RegIrreg,4.05,0.99469297,0.19997129,0.402768,0.03035785,NA,NA,0,0,0,0,0,0,1,All
AB,70,9_10,10.08,flidge,B,RegIrreg,4.05,0.99469297,0.19997129,0.402768,0.03035785,NA,NA,0,0,0,0,0,0,1,All
AB,1,3_4,3.83,fro,A,RegIrreg,5.842,0.94251871,0.72408385,0.6189171,0.065143,NA,NA,0,0,0,0,0,0,NA,All
AB,2,3_4,3.83,fro,A,RegIrreg,5.842,0.94251871,0.72408385,0.6189171,0.065143,NA,NA,0,0,0,0,0,0,1,All
BA,47,6_7,7.42,fro,A,RegIrreg,5.842,0.94251871,0.72408385,0.6189171,0.065143,NA,NA,0,0,0,0,0,0,1,All
AB,60,9_10,10.58,fro,A,RegIrreg,5.842,0.94251871,0.72408385,0.6189171,0.065143,NA,NA,0,0,0,0,0,0,1,All
AB,62,9_10,10.5,fro,A,RegIrreg,5.842,0.94251871,0.72408385,0.6189171,0.065143,NA,NA,0,0,0,0,0,0,1,All
BA,66,9_10,10.08,fro,A,RegIrreg,5.842,0.94251871,0.72408385,0.6189171,0.065143,NA,NA,0,0,0,0,0,0,1,All
AB,74,9_10,10.67,fro,A,RegIrreg,5.842,0.94251871,0.72408385,0.6189171,0.065143,NA,NA,0,0,0,0,0,0,1,All
BA,11,3_4,3.42,gare,B,RegIrreg,5.238,0.98494805,0.25714487,0.6530661,0.04664553,NA,NA,0,0,0,0,0,0,NA,All
BA,18,3_4,3.5,gare,B,RegIrreg,5.238,0.98494805,0.25714487,0.6530661,0.04664553,NA,NA,0,0,0,0,0,0,NA,All
BA,26,5_6,5.33,gare,B,RegIrreg,5.238,0.98494805,0.25714487,0.6530661,0.04664553,NA,NA,0,0,0,0,0,0,1,All
AB,58,9_10,10.58,gare,B,RegIrreg,5.238,0.98494805,0.25714487,0.6530661,0.04664553,NA,NA,0,0,0,0,0,0,1,All
AB,69,9_10,10.75,gare,B,RegIrreg,5.238,0.98494805,0.25714487,0.6530661,0.04664553,NA,NA,0,0,0,0,0,0,1,All
BA,5,3_4,3.58,gezz,A,RegOnly,4.19,0.98771287,0,0.5358345,0.01227881,NA,NA,0,0,0,0,0,0,NA,All
AB,6,3_4,3.83,gezz,A,RegOnly,4.19,0.98771287,0,0.5358345,0.01227881,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,gezz,A,RegOnly,4.19,0.98771287,0,0.5358345,0.01227881,NA,NA,0,0,0,0,0,0,1,All
BA,30,5_6,6,gezz,A,RegOnly,4.19,0.98771287,0,0.5358345,0.01227881,NA,NA,0,0,0,0,0,0,1,All
AB,54,6_7,7.42,gleed,A,IrregOnly,5.286,0.87206391,0,0.3062867,0.01749571,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,gleed,A,IrregOnly,5.286,0.87206391,0,0.3062867,0.01749571,NA,NA,0,0,0,0,0,0,1,All
AB,60,9_10,10.58,gleed,A,IrregOnly,5.286,0.87206391,0,0.3062867,0.01749571,NA,NA,0,0,0,0,0,0,1,All
BA,13,3_4,3.42,glip,A,RegIrreg,4.95,0.98820474,0.05894398,0.5069543,0.01412597,NA,NA,0,0,0,0,0,0,NA,All
BA,66,9_10,10.08,glip,A,RegIrreg,4.95,0.98820474,0.05894398,0.5069543,0.01412597,NA,NA,0,0,0,0,0,0,1,All
BA,11,3_4,3.42,glit,B,IrregOnly,5.25,0.94441966,0.66870143,0.3741549,0.0570813,NA,NA,0,0,0,0,0,0,NA,All
BA,56,6_7,6.92,glit,B,IrregOnly,5.25,0.94441966,0.66870143,0.3741549,0.0570813,NA,NA,0,0,0,0,0,0,1,All
BA,63,9_10,10.5,glit,B,IrregOnly,5.25,0.94441966,0.66870143,0.3741549,0.0570813,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,glit,B,IrregOnly,5.25,0.94441966,0.66870143,0.3741549,0.0570813,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,gude,A,Neither,4.25,0.98865874,0.01399979,0.3397962,0.01674468,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,gude,A,Neither,4.25,0.98865874,0.01399979,0.3397962,0.01674468,NA,NA,0,0,0,0,0,0,1,All
AB,2,3_4,3.83,nace,B,RegOnly,5,0.99833161,0.04595565,0.4365625,0.00539183,NA,NA,0,0,0,0,0,0,1,All
AB,15,3_4,3.42,nace,B,RegOnly,5,0.99833161,0.04595565,0.4365625,0.00539183,NA,NA,0,0,0,0,0,0,1,All
AB,32,5_6,5.67,nace,B,RegOnly,5,0.99833161,0.04595565,0.4365625,0.00539183,NA,NA,0,0,0,0,0,0,1,All
AB,50,6_7,7,nace,B,RegOnly,5,0.99833161,0.04595565,0.4365625,0.00539183,NA,NA,0,0,0,0,0,0,1,All
AB,54,6_7,7.42,nace,B,RegOnly,5,0.99833161,0.04595565,0.4365625,0.00539183,NA,NA,0,0,0,0,0,0,1,All
BA,71,9_10,10.58,nace,B,RegOnly,5,0.99833161,0.04595565,0.4365625,0.00539183,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,nace,B,RegOnly,5,0.99833161,0.04595565,0.4365625,0.00539183,NA,NA,0,0,0,0,0,0,1,All
BA,5,3_4,3.58,nold,B,Neither,4.095,0.90012478,0.01399979,0.4269107,0.00777195,NA,NA,0,0,0,0,0,0,1,All
BA,13,3_4,3.42,nung,A,Neither,3.211,0.92498259,0,0.5587418,0.00528731,NA,NA,0,0,0,0,0,0,1,All
AB,17,3_4,3.42,nung,A,Neither,3.211,0.92498259,0,0.5587418,0.00528731,NA,NA,0,0,0,0,0,0,NA,All
BA,24,5_6,5.33,nung,A,Neither,3.211,0.92498259,0,0.5587418,0.00528731,NA,NA,0,0,0,0,0,0,1,All
BA,66,9_10,10.08,nung,A,Neither,3.211,0.92498259,0,0.5587418,0.00528731,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,pank,B,Neither,5.619,0.95767971,0,0.5457321,0.00475155,NA,NA,0,0,0,0,0,0,1,All
AB,4,3_4,3.58,plim,A,IrregOnly,4.429,0.96593632,0.4105463,0.5569215,0.0301613,NA,NA,0,0,0,0,0,0,1,All
BA,13,3_4,3.42,plim,A,IrregOnly,4.429,0.96593632,0.4105463,0.5569215,0.0301613,NA,NA,0,0,0,0,0,0,NA,All
BA,24,5_6,5.33,plim,A,IrregOnly,4.429,0.96593632,0.4105463,0.5569215,0.0301613,NA,NA,0,0,0,0,0,0,NA,All
BA,28,5_6,5.67,plim,A,IrregOnly,4.429,0.96593632,0.4105463,0.5569215,0.0301613,NA,NA,0,0,0,0,0,0,1,All
BA,30,5_6,6,plim,A,IrregOnly,4.429,0.96593632,0.4105463,0.5569215,0.0301613,NA,NA,0,0,0,0,0,0,1,All
AB,36,5_6,5.83,plim,A,IrregOnly,4.429,0.96593632,0.4105463,0.5569215,0.0301613,NA,NA,0,0,0,0,0,0,NA,All
AB,70,9_10,10.08,plim,A,IrregOnly,4.429,0.96593632,0.4105463,0.5569215,0.0301613,NA,NA,0,0,0,0,0,0,1,All
BA,5,3_4,3.58,preek,A,Neither,4.905,0.94057696,0.03287834,0.5071824,0.00971141,NA,NA,0,0,0,0,0,0,NA,All
AB,14,3_4,3.75,preek,A,Neither,4.905,0.94057696,0.03287834,0.5071824,0.00971141,NA,NA,0,0,0,0,0,0,NA,All
BA,28,5_6,5.67,preek,A,Neither,4.905,0.94057696,0.03287834,0.5071824,0.00971141,NA,NA,0,0,0,0,0,0,1,All
BA,66,9_10,10.08,preek,A,Neither,4.905,0.94057696,0.03287834,0.5071824,0.00971141,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,queed,B,IrregOnly,3.81,0.87206391,0.34845374,0.2928015,0.02903529,NA,NA,0,0,0,0,0,0,1,All
BA,28,5_6,5.67,queed,B,IrregOnly,3.81,0.87206391,0.34845374,0.2928015,0.02903529,NA,NA,0,0,0,0,0,0,1,All
AB,29,5_6,5.75,queed,B,IrregOnly,3.81,0.87206391,0.34845374,0.2928015,0.02903529,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,queed,B,IrregOnly,3.81,0.87206391,0.34845374,0.2928015,0.02903529,NA,NA,0,0,0,0,0,0,1,All
AB,12,3_4,4.08,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,0,0,0,1,All
BA,28,5_6,5.67,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,0,0,0,1,All
AB,32,5_6,5.67,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,rask,B,Neither,5.3,0.98155215,0,0.6033332,0.0005384,NA,NA,0,0,0,0,0,0,1,All
BA,10,3_4,3.5,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,0,0,0,1,All
AB,15,3_4,3.42,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,0,0,0,1,All
AB,17,3_4,3.42,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,0,0,0,1,All
AB,51,6_7,7.75,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,0,0,0,1,All
AB,75,9_10,10.5,rife,B,RegIrreg,5.611,0.99833161,0.47301986,0.284077,0.06085213,NA,NA,0,0,0,0,0,0,1,All
AB,1,3_4,3.83,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
BA,5,3_4,3.58,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
BA,8,3_4,3.67,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
BA,13,3_4,3.42,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
AB,14,3_4,3.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
AB,15,3_4,3.42,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
BA,16,3_4,3.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
AB,17,3_4,3.42,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
AB,32,5_6,5.67,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
BA,34,5_6,5.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
AB,37,5_6,5.75,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
BA,42,6_7,7.08,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
BA,56,6_7,6.92,scride,A,IrregOnly,4.05,0.88669435,0.73127832,0.227532,0.1074761,NA,NA,0,0,0,0,0,0,1,All
AB,1,3_4,3.83,shilk,A,Neither,4.6,0.98155215,0,0.3148315,0.03378782,NA,NA,0,0,0,0,0,0,1,All
